1418049189,659.2299,660.0000,657.6350,660.0000,18500
1418049553,658.7740,659.3000,658.1600,659.1000,3700
1418049892,659.7900,660.2200,658.6100,659.2100,10000
1418050195,662.0000,662.0000,660.9500,661.0600,3400
1418050405,661.0220,661.9600,661.0000,661.5200,7500
1418050760,662.1200,662.1200,661.7500,662.0875,900
1418051045,661.1030,662.3500,661.1030,662.1400,3300
1418051393,660.5700,662.3100,660.5000,662.3100,4700
1418051693,660.3300,661.4000,660.3300,661.0100,1600
1418051989,660.8100,661.1000,660.8100,660.8900,900
1418052163,661.4600,661.4600,661.4600,661.4600,900
1418052482,660.6220,660.6998,660.6220,660.6998,700
1418052800,660.9500,661.1900,660.6400,660.9100,2100
1418053161,660.8300,661.3700,660.7900,661.0800,2700
1418053457,660.7445,660.8375,660.5700,660.5700,2700
1418053632,661.0230,661.2700,660.8900,661.2700,600
1418053983,661.0900,661.1550,661.0900,661.1550,200
1418054364,661.0200,661.0500,660.6700,660.9700,1800
1418054406,660.7300,660.7300,660.7300,660.7300,700
1418054978,661.0000,661.0100,660.5000,660.9600,3500
1418055156,661.6200,661.6200,661.2300,661.2500,2900
1418055541,660.7500,661.2350,660.5389,661.2350,1300
1418055867,661.0500,661.2600,660.5300,660.9200,3900
1418056156,660.5300,661.3100,660.5100,661.0200,2700
1418056447,660.6600,660.9200,658.5000,660.9200,9200
1418056747,660.3200,660.3200,660.2900,660.2900,800
1418057096,660.0500,660.3300,660.0500,660.2850,700
1418057281,659.8100,660.0950,659.8100,660.0950,300
1418057577,659.6200,660.1800,659.6200,659.8100,1700
1418057918,658.9250,659.4900,658.9000,659.1000,2500
1418058299,658.8200,659.4200,658.4900,659.1800,1900
1418058540,659.0200,660.0500,658.5000,659.0200,2300
1418058841,655.5900,658.9900,655.5900,658.9800,8400
1418059161,653.9500,655.8000,653.9500,655.7300,7300
1418059473,653.5001,654.3700,653.5001,654.2200,3100
1418059700,654.6720,654.6720,653.7500,653.7500,2900
1418060054,654.8200,654.8200,653.6800,654.1500,2000
1418060347,655.7000,655.7200,654.9950,655.1900,2400
1418060607,656.5200,656.6400,655.9380,655.9380,3100
1418060940,656.6100,656.9000,656.6000,656.6100,1500
1418061194,655.9500,656.7100,655.9500,656.7100,700
1418061599,655.5800,655.8300,654.9700,655.1100,2200
1418061853,656.6100,656.6100,655.6000,655.6000,2200
1418062147,656.6100,657.7100,656.6000,656.7000,2000
1418062422,656.5800,657.1800,656.5000,656.5100,1200
1418062763,656.2900,656.2900,656.0900,656.0900,500
1418063085,654.9959,656.4400,654.9959,655.8300,2000
1418063373,656.4300,656.5100,654.7100,654.7565,3200
1418063478,655.7401,656.6538,655.7400,656.6538,3500
1418063941,655.0700,655.3300,654.8200,655.2850,2600
1418064262,654.9000,655.2300,654.5000,654.8300,2800
1418064560,655.3200,655.3200,654.7000,654.9100,4100
1418064770,655.4500,655.4500,655.1400,655.1400,700
1418065151,655.1000,655.6100,654.5500,654.9400,3200
1418065421,654.0000,655.0000,654.0000,655.0000,1800
1418065741,654.1600,654.2500,653.7000,653.7000,2600
1418066016,653.9700,653.9700,653.9700,653.9700,1000
1418066311,654.5500,654.7900,653.7800,653.9400,1700
1418066582,655.6200,656.1700,654.3500,654.4300,7400
1418066989,657.6450,657.6450,656.8000,656.8000,1900
1418067278,656.2350,657.0750,656.2200,656.8500,3700
1418067577,657.6980,657.7200,656.2250,656.5300,2100
1418067864,659.4200,659.4200,657.2500,657.2500,4600
1418068153,659.9770,659.9990,659.0050,659.4000,3300
1418068440,659.5500,660.5500,659.5000,660.5500,4000
1418068759,658.8300,659.7599,658.8300,659.5000,2300
1418069074,658.5800,658.8500,658.4700,658.6000,2500
1418069355,658.9300,658.9300,657.8900,658.6600,3300
1418069615,658.8500,659.1399,658.8040,659.0800,3000
1418069977,658.7699,659.1699,658.5500,658.9300,3400
1418070275,658.0400,658.2500,657.7556,657.8000,3200
1418070597,657.9200,658.0200,657.6500,658.0000,4100
1418070833,658.3600,658.7600,657.6205,657.7400,5100
1418071171,658.3600,658.6900,658.0100,658.6900,2400
1418071448,657.1200,657.8100,657.1200,657.5800,5700
1418071717,656.0100,656.6200,656.0100,656.6100,3400
1418072057,656.2500,657.1400,655.8600,656.0000,7300
1418072350,657.0700,657.4700,656.2700,656.6800,15500
1418072400,657.0300,657.0300,657.0300,657.0300,28900
1418135942,649.5000,652.0000,647.5500,652.0000,0
1418136294,649.5002,649.5002,649.0000,649.0000,6100
1418136551,650.1450,650.1450,648.5110,648.9301,7300
1418136852,649.9400,650.1800,649.7000,650.0900,6100
1418137164,650.5300,650.5300,649.9400,650.0000,1800
1418137405,650.9370,650.9700,649.4200,650.9700,2900
1418137793,650.3900,651.1200,649.8400,650.1200,13400
1418138096,649.8176,651.1000,649.0000,650.6100,2700
1418138370,649.0100,650.1800,648.8200,648.8200,1000
1418138586,649.6500,649.8800,649.1009,649.1009,2800
1418138947,649.0300,649.3000,647.9900,649.2000,8000
1418139276,646.2600,649.0700,646.2600,648.4900,6300
1418139523,645.8200,646.4899,645.7400,646.0100,4200
1418139870,646.9500,647.1900,645.8100,645.8100,4300
1418140194,647.3800,647.7000,645.6000,645.6500,6500
1418140270,647.2800,648.0399,647.2800,648.0399,900
1418140781,646.8900,647.2800,646.5700,646.7900,2900
1418141056,647.7050,648.0700,646.8500,647.0100,6300
1418141354,648.1300,648.2400,647.2800,647.7100,7600
1418141528,648.8600,648.9900,648.6400,648.7300,1400
1418141905,649.3200,649.5000,648.1200,649.4500,3600
1418142294,649.1600,649.5000,648.1300,648.1300,2300
1418142483,651.1400,651.1400,649.8516,650.0000,5000
1418142795,650.6600,650.8750,650.6150,650.6150,1700
1418143083,649.6210,650.1500,649.4800,650.1500,1500
1418143470,649.6000,650.1414,649.6000,650.0100,2800
1418143759,649.6200,650.0489,648.7723,650.0489,3300
1418143980,649.5200,649.5200,649.3550,649.5000,600
1418144391,649.2450,649.5200,649.0000,649.4400,2000
1418144550,649.5000,649.5000,649.4300,649.4300,3800
1418144940,649.8600,649.8600,649.3799,649.3799,2800
1418145192,649.5600,649.5600,649.5600,649.5600,600
1418145590,649.7200,650.1600,649.5600,650.0800,9600
1418145894,649.9400,650.0500,649.8400,649.9000,3500
1418146140,651.4500,651.4500,650.1000,650.2500,5000
1418146487,652.1390,652.1390,651.4000,651.4000,3100
1418146750,652.8600,652.8600,651.7800,651.8900,3900
1418147075,652.0800,653.0699,652.0800,653.0699,600
1418147363,653.4100,653.7500,652.9800,653.0600,5400
1418147585,653.7200,653.8000,653.5800,653.5800,4400
1418147827,654.0026,654.0300,653.8300,653.8300,1800
1418148276,654.6300,655.0100,654.2500,654.2500,2500
1418148493,655.3000,655.3000,654.9724,655.0000,700
1418148889,655.7400,656.0299,655.3300,655.5000,2500
1418149089,655.6950,655.6950,655.3501,655.3568,1100
1418149382,655.7000,655.7501,655.7000,655.7501,1100
1418149683,655.5000,655.7401,655.3799,655.6900,1900
1418150069,656.8440,656.8440,655.8100,655.8100,700
1418150365,655.7700,656.3001,655.7700,656.3001,2400
1418150645,656.2520,656.3850,655.8100,655.9800,2600
1418150888,656.0000,656.1600,655.2939,655.5500,2700
1418151053,655.4700,655.4700,655.4700,655.4700,500
1418151380,655.9700,656.2900,655.9700,656.2900,1000
1418151846,656.3300,656.3300,656.0700,656.1000,1200
1418152143,655.8800,656.3400,655.8800,656.0500,2700
1418152357,655.8300,655.9100,655.8300,655.9100,900
1418153069,655.4400,656.0600,655.3700,655.7500,2300
1418153235,655.5600,655.5600,655.3900,655.3900,800
1418153699,656.0000,656.0000,655.0500,655.7910,6700
1418153972,656.9110,657.1200,655.5300,656.0000,6200
1418154244,657.0800,657.1500,656.4600,656.9600,7100
1418154578,657.4000,657.5200,656.0800,657.0700,9600
1418154854,657.1300,657.4800,657.0000,657.4800,3300
1418155150,657.1300,657.5400,657.1300,657.5400,1100
1418155462,657.9200,658.1000,657.0200,657.0200,4500
1418155688,658.0200,658.6400,658.0200,658.0800,2600
1418156001,657.9100,658.1800,657.8500,657.8500,1200
1418156300,658.2400,658.2400,657.7900,658.2300,2700
1418156628,658.4200,658.4200,658.1800,658.1800,1000
1418156993,657.6400,658.4200,657.6400,658.3400,2100
1418157274,657.6500,657.8800,657.5300,657.5300,1800
1418157561,657.7400,657.9700,657.4000,657.5600,10600
1418157899,656.9200,657.8300,656.9200,657.4500,2000
1418158144,657.5100,657.5100,656.7209,656.9100,10700
1418158464,656.9500,657.3600,656.6300,657.1300,8700
1418158754,657.0700,657.2900,656.1800,656.7700,45600
1418158800,657.0900,657.0900,657.0900,657.0900,68900
1418222345,654.2700,655.5500,654.2000,655.5500,0
1418222623,655.6600,656.0800,655.3400,655.3400,2800
1418222972,656.0500,656.3100,654.7300,655.3200,2700
1418223254,655.7000,656.8799,655.7000,656.8799,1600
1418223561,657.5300,658.4999,656.2100,656.5000,4300
1418223864,656.9701,658.8800,656.9701,658.8800,9600
1418224161,659.1300,659.6200,657.9000,657.9000,8500
1418224496,661.4500,661.4770,659.8700,659.8700,4800
1418224747,662.1075,663.1800,661.5000,661.5000,6800
1418225080,661.9300,662.7500,661.3600,662.7500,4600
1418225376,661.0000,662.1950,661.0000,662.1950,3000
1418225647,659.5200,661.0000,659.0900,661.0000,7400
1418225991,659.5700,660.9900,659.1600,659.1600,6000
1418226293,659.8200,660.5100,659.5350,659.5350,3200
1418226592,659.1500,659.6100,659.1500,659.6100,300
1418226865,659.7300,659.8500,658.9900,659.1200,5700
1418227151,660.8700,660.8700,659.6857,659.6857,1300
1418227440,660.0650,660.8450,658.3600,660.6900,4400
1418227789,659.9400,660.1600,659.1602,659.5300,1500
1418227830,659.1300,659.3500,659.1300,659.3500,800
1418228375,657.7000,658.7700,657.5000,658.7700,4800
1418228638,658.3950,658.3950,657.9700,658.2300,1800
1418228989,658.9900,658.9900,658.1200,658.1300,1100
1418229278,657.0101,658.1100,657.0001,657.9700,3200
1418229440,656.8900,657.5000,656.6600,657.5000,6900
1418229810,656.0800,656.0800,656.0800,656.0800,300
1418230135,656.4000,656.6400,655.7800,656.0600,1900
1418230395,656.5700,657.3600,656.5700,656.8500,1000
1418230770,656.9800,657.7400,656.5700,656.5700,2300
1418230818,657.8300,657.8300,657.8300,657.8300,200
1418231358,656.0000,656.4000,656.0000,656.4000,200
1418231651,656.0000,656.2400,655.8900,656.1300,3800
1418231895,654.6200,655.3100,654.5900,655.3100,1900
1418232280,654.0900,654.5000,653.3500,654.5000,3500
1418232597,653.1100,653.7400,653.0600,653.7100,1900
1418232730,652.1400,654.0400,652.1300,652.7500,1100
1418233171,652.0900,652.6450,651.5100,652.6450,4600
1418233499,652.6500,652.6500,651.7500,651.7900,2100
1418233779,652.5900,653.5700,651.9500,652.3100,2100
1418234085,652.7505,652.7800,651.6700,652.1100,2000
1418234367,652.3800,653.4199,652.0600,652.1750,3400
1418234558,653.5000,653.5000,652.4300,652.4300,1200
1418234900,653.9000,653.9000,653.9000,653.9000,200
1418235272,654.3600,654.3600,652.9000,653.0500,2500
1418235546,653.6701,654.2600,653.6701,654.1600,1400
1418235854,654.6300,654.6300,653.7100,653.7100,3800
1418236193,654.1800,654.9850,654.1800,654.8400,1100
1418236381,653.0100,653.8050,653.0100,653.8050,900
1418236724,653.1500,653.5900,653.1500,653.5400,800
1418236825,653.2000,653.2000,653.2000,653.2000,1200
1418237388,651.5000,652.0500,651.5000,652.0500,4100
1418237699,650.7300,652.0800,650.3600,651.9000,5100
1418237999,651.3875,651.7800,650.7300,650.7300,3100
1418238272,651.6800,652.1900,650.5350,650.5350,3200
1418238567,651.1120,651.4500,651.0500,651.2100,2200
1418238781,650.5500,651.1800,650.5500,651.1800,1000
1418239142,650.4580,650.5000,649.8000,650.5000,4700
1418239448,649.8000,650.4300,649.2462,650.1800,7700
1418239707,649.9400,651.0450,649.5800,649.5800,3100
1418240078,649.2200,649.8600,649.0000,649.8600,3000
1418240294,649.6600,650.1200,649.1800,649.1800,1200
1418240649,649.1600,649.9100,647.8000,649.7900,13700
1418240965,650.1400,650.7599,649.0000,649.0000,4200
1418241197,648.8800,648.8800,648.8800,648.8800,1700
1418241464,650.0600,650.1100,649.1800,649.1800,1100
1418241863,648.5545,649.7600,648.5545,649.7500,4700
1418242148,650.3900,650.3900,649.2100,649.2600,3600
1418242480,650.0000,650.4300,649.9800,649.9800,1400
1418242733,650.4900,650.5550,649.6100,649.9115,3800
1418243041,651.0600,651.2150,650.3700,650.4600,6800
1418243298,651.1100,651.1100,650.7600,650.9400,2200
1418243585,651.0300,651.2450,650.6800,651.0600,6000
1418243960,651.3200,651.8300,650.8300,651.5300,8200
1418244173,649.9300,650.7160,649.8000,650.7160,3400
1418244546,649.1200,649.9400,649.1200,649.8600,7500
1418244857,650.0700,650.1000,649.0400,649.2000,9300
1418245141,649.7800,650.9500,649.7800,650.2350,21600
1418245200,650.0400,650.0400,650.0400,650.0400,15900
1418308228,654.9018,654.9600,654.9018,654.9600,0
1418308747,655.5800,656.5500,653.5500,654.1300,7400
1418309046,655.6400,656.4778,655.3700,656.3100,4200
1418309285,656.7000,656.7000,654.6500,656.5900,2000
1418309597,657.7200,657.7600,656.8500,657.0000,4400
1418309843,656.2600,658.1400,656.2600,657.1600,3500
1418310295,657.4600,657.9200,656.9200,657.0700,1500
1418310575,657.9900,657.9900,656.4500,656.4500,1900
1418310844,658.9100,658.9100,657.9700,657.9900,2500
1418311144,657.9000,659.2900,657.5000,659.2900,7200
1418311408,656.9100,657.8100,656.9000,657.8000,3400
1418311750,657.0000,657.0500,656.4000,656.4000,5000
1418312094,656.8900,657.0200,656.7700,657.0200,1900
1418312349,657.0000,657.4200,656.5600,657.0600,800
1418312652,654.3700,657.4290,653.0000,657.0200,19900
1418312902,655.0990,655.1999,653.7267,655.1999,4800
1418313193,653.9900,654.8364,653.9800,654.8364,1400
1418313551,653.6900,654.0000,653.0000,654.0000,4400
1418313866,653.5918,653.8200,653.0700,653.0700,2500
1418314143,653.9000,653.9000,653.1200,653.3900,1500
1418314416,654.1200,654.4800,653.0000,653.6000,3800
1418314663,655.1200,655.3000,654.6000,654.6000,1500
1418314876,655.1390,655.5001,654.5500,655.4500,2800
1418315391,655.0000,655.6700,654.4999,655.4500,6900
1418315524,655.4500,655.5900,654.9700,654.9800,4000
1418315999,655.4500,655.7000,655.0000,655.0000,1800
1418316196,655.5700,656.3800,655.3900,655.6700,3700
1418316555,658.4999,658.5000,656.1400,657.0399,2600
1418316850,658.8300,659.6365,658.3300,658.5000,9900
1418317164,657.5500,659.2700,657.5500,658.5900,2400
1418317477,658.4000,658.4000,658.4000,658.4000,100
1418317681,658.4000,659.1100,658.0300,658.4000,900
1418317937,657.6540,659.2100,657.6540,658.5900,3100
1418318353,656.6300,657.8100,656.6100,657.6000,1900
