1418049240,113.7500,114.1600,113.1300,114.1000,3113200
1418049599,113.9000,114.0400,113.6220,113.7600,1041400
1418049899,114.0800,114.3400,113.9100,113.9200,933000
1418050199,114.2899,114.4500,114.0500,114.0800,758300
1418050499,114.4500,114.4900,114.2500,114.2900,571500
1418050799,114.2510,114.6480,114.2500,114.4600,849400
1418051099,114.1700,114.4800,114.0000,114.3100,765400
1418051341,113.9860,114.1800,113.8100,114.1740,598300
1418051699,113.9400,114.0600,113.8000,113.9843,548800
1418051999,114.0751,114.0900,113.8900,113.9300,469400
1418052299,114.1143,114.2000,114.0500,114.0700,492500
1418052599,114.1057,114.2200,114.0400,114.1100,544200
1418052899,114.1700,114.3290,114.0300,114.1100,597600
1418053140,114.1500,114.2172,114.1100,114.1600,259200
1418053499,114.2300,114.2500,114.0500,114.1560,562700
1418053740,114.1301,114.2500,114.1000,114.2400,242100
1418054040,113.9500,114.1400,113.9250,114.1400,420600
1418054399,113.8560,113.9600,113.7600,113.9500,522100
1418054640,113.7150,113.8510,113.7100,113.8510,459300
1418054940,113.5966,113.7757,113.5701,113.7200,643900
1418055299,113.5300,113.6100,113.4700,113.5994,838300
1418055540,113.5300,113.6800,113.4850,113.5372,557800
1418055899,113.4400,113.5600,113.4000,113.5299,525500
1418056140,113.2800,113.4750,113.2600,113.4500,695400
1418056441,113.4034,113.5200,113.2800,113.2800,563900
1418056799,113.4101,113.5000,113.3800,113.4000,546000
1418057099,113.5799,113.5900,113.3980,113.4101,571600
1418057399,113.6100,113.6600,113.5300,113.5750,513500
1418057640,113.7200,113.7200,113.4600,113.6101,531400
1418057999,113.6800,113.7700,113.6050,113.7200,450600
1418058240,113.7299,113.8200,113.6300,113.6800,500900
1418058540,113.6939,113.7500,113.6737,113.7255,243400
1418058840,113.4000,113.7100,113.4000,113.6999,355900
1418059199,112.7200,113.4001,112.4800,113.4000,2286800
1418059440,112.4843,112.7546,112.2700,112.7100,1674300
1418059799,112.4400,112.7400,112.3800,112.4900,895700
1418060099,112.2932,112.4900,112.2600,112.4400,934300
1418060399,112.4900,112.5500,112.2800,112.3000,885700
1418060699,112.6100,112.6800,112.4400,112.4900,923900
1418060940,112.6800,112.7990,112.5850,112.6099,508300
1418061241,112.5100,112.7000,112.5000,112.6799,605300
1418061599,112.2090,112.5150,112.0200,112.5100,1127800
1418061840,112.3400,112.3800,112.1400,112.2100,708200
1418062199,112.6900,112.6900,112.2900,112.3600,453800
1418062440,112.7500,112.8200,112.6400,112.6800,685300
1418062799,112.6532,112.7800,112.5600,112.7457,436300
1418063099,112.3801,112.6800,112.3801,112.6500,447300
1418063398,112.3100,112.5000,112.1400,112.3900,617600
1418063699,112.0600,112.3590,111.9100,112.3200,1286200
1418063999,111.9901,112.1100,111.7300,112.0700,1259300
1418064240,111.9899,112.0000,111.8600,111.9960,514800
1418064599,112.0290,112.1500,111.9000,111.9800,539000
1418064840,112.1801,112.2400,111.9700,112.0300,393800
1418065199,111.9100,112.1900,111.8700,112.1850,656000
1418065440,111.8168,112.0699,111.7000,111.9100,716200
1418065740,111.9800,112.0000,111.6200,111.8100,971400
1418066040,111.9600,112.0700,111.8300,111.9700,699000
1418066340,112.0840,112.1300,111.8500,111.9600,469900
1418066640,112.4400,112.4600,112.0200,112.0900,593000
1418066940,112.2999,112.4500,112.1700,112.4450,484300
1418067240,112.3250,112.3800,112.1800,112.2994,394500
1418067599,112.3400,112.3900,112.2100,112.3200,485800
1418067899,112.5310,112.6000,112.3300,112.3300,577500
1418068140,112.5757,112.6300,112.4400,112.5350,458300
1418068440,112.5400,112.5900,112.4200,112.5700,394200
1418068799,112.5100,112.6400,112.5000,112.5500,492100
1418069099,112.5000,112.5800,112.4000,112.5100,418000
1418069399,112.3450,112.4950,112.3257,112.4900,338500
1418069640,112.4100,112.4300,112.3100,112.3445,238200
1418069940,112.4300,112.5841,112.4000,112.4100,436100
1418070240,112.2647,112.4800,112.2600,112.4390,539800
1418070541,112.2800,112.4200,112.2700,112.2700,334200
1418070840,112.1599,112.3299,112.1300,112.2800,476200
1418071199,112.1660,112.2500,112.0800,112.1599,482400
1418071498,112.2600,112.3700,112.1000,112.1643,504500
1418071740,112.2311,112.3200,112.1700,112.2600,584700
1418072096,112.3332,112.3600,112.1500,112.2300,921600
1418072399,112.4500,112.4800,112.3065,112.3100,1829400
1418072400,112.4200,112.4200,112.4200,112.4200,11300
1418135699,110.3900,110.4100,109.5800,110.1900,0
1418135999,110.5900,110.6000,109.7000,110.3500,1981600
1418136299,110.9550,110.9600,110.4000,110.5840,1524300
1418136599,111.4201,111.4500,110.6830,110.9500,1506700
1418136899,110.8404,111.5000,110.7700,111.4450,1843000
1418137199,111.3000,111.3600,110.7900,110.8500,969900
1418137441,111.4200,111.6000,111.2800,111.3500,906000
1418137799,111.4300,111.6000,111.2700,111.4299,739700
1418138099,111.0300,111.4700,110.8800,111.4300,941400
1418138399,111.1690,111.1700,110.9500,111.0300,765600
1418138699,110.9700,111.2000,110.9200,111.1600,582000
1418138940,110.5500,110.9700,110.5100,110.9700,989000
1418139299,110.4128,110.7400,110.2700,110.5500,1031400
1418139599,110.5540,110.7700,110.3300,110.4100,943800
1418139899,111.0510,111.1500,110.5560,110.5590,753500
1418140199,111.2400,111.2800,110.8700,111.0500,685600
1418140440,111.4690,111.5500,111.1900,111.2236,730400
1418140799,111.1300,111.5000,111.1000,111.4850,582300
1418141099,111.3100,111.4800,111.1300,111.1300,412900
1418141399,111.3600,111.7500,111.2502,111.3100,700800
